matches fielding first,2000-2006,12,3,8,1,0,0.375,2378,98,3247,24.26,4.39,,56450
,56450
1st match innings,2000-2006,12,8,3,1,0,2.666,3036,86,3570,35.30,5.10,,56450
2nd match innings,2000-2006,12,3,8,1,0,0.375,2378,98,3247,24.26,4.39,,56450
,56450
day match,2000-2000,1,1,1,0,0,1.000,404,16,588,25.25,4.12,,56450
day/night match,2000-2006,11,10,10,1,0,1.000,5010,168,6229,29.82,4.82,,56450
,56450
won match,2000-2006,11,11,0,0,0,-,2813,68,3184,41.36,5.30,,56450
lost match,2000-2006,11,0,11,0,0,0.000,2149,99,3033,21.70,4.25,,56450
tied match,2000-2000,1,0,0,1,0,0.000,452,17,600,26.58,4.52,,56450
,56450
won batting first,2000-2006,8,8,0,0,0,-,2221,51,2396,43.54,5.56,,56450
won fielding first,2002-2004,3,3,0,0,0,-,592,17,788,34.82,4.50,,56450
lost batting first,2002-2004,3,0,3,0,0,0.000,589,27,874,21.81,4.04,,56450
lost fielding first,2000-2006,8,0,8,0,0,0.000,1560,72,2159,21.66,4.33,,56450
tied batting first,2000-2000,1,0,0,1,0,0.000,226,8,300,28.25,4.52,,56450
tied fielding first,2000-2000,1,0,0,1,0,0.000,226,9,300,25.11,4.52,,56450
,56450
2 team series,2000-2005,9,8,8,1,0,1.000,3981,136,5039,29.27,4.74,,56450
3-4 team tournaments,2006-2006,3,3,3,0,0,1.000,1433,48,1778,29.85,4.83,,56450
,56450
1st match in series,2000-2005,4,4,4,0,0,1.000,1759,56,2244,31.41,4.70,,56450
2nd match in series,2000-2005,3,2,2,1,0,1.000,1388,49,1740,28.32,4.78,,56450
3rd match in series,2000-2005,2,2,2,0,0,1.000,834,31,1055,26.90,4.74,,56450
,56450
Chappell-Hadlee,2004-2004,1,1,1,0,0,1.000,493,15,598,32.86,4.94,,56450
overall,1980-2017,80,79,79,1,0,1.000,33265,1218,43631,27.31,4.57,Profile,56490
Afghanistan,2015-2015,1,0,1,0,0,0.000,142,10,225,14.20,3.78,,56490
Australia,1981-2017,46,29,17,0,0,1.705,10430,334,12659,31.22,4.94,,56490
England,1983-2015,15,10,5,0,0,2.000,3226,117,4114,27.57,4.70,,56490
India,1980-2016,14,6,7,1,0,0.857,2590,105,3704,24.66,4.19,,56490
New Zealand,1980-2009,13,5,8,0,0,0.625,2428,103,3565,23.57,4.08,,56490
Pakistan,1981-2017,19,9,10,0,0,0.900,4133,147,5542,28.11,4.47,,56490
South Africa,1994-2014,10,8,2,0,0,4.000,2219,60,2579,36.98,5.16,,56490
Sri Lanka,1985-2012,17,2,15,0,0,0.133,3329,152,4752,21.90,4.20,,56490
U.A.E.,2015-2015,1,0,1,0,0,0.000,102,10,189,10.20,3.23,,56490
West Indies,1981-2015,20,10,9,1,0,1.111,3930,145,5239,27.10,4.50,,56490
Zimbabwe,1994-2004,4,0,4,0,0,0.000,736,35,1063,21.02,4.15,,56490
,56490
home,1981-2017,46,29,17,0,0,1.705,10430,334,12659,31.22,4.94,,56490
away,1981-2017,46,17,29,0,0,0.586,9837,361,12577,27.24,4.69,,56490
neutral,1980-2015,34,33,33,1,0,1.000,12998,523,18395,24.85,4.23,,56490
,56490
1980s,1980-1989,24,24,24,0,0,1.000,9153,353,12981,25.92,4.23,,56490
1990s,1990-1999,20,19,19,1,0,1.000,7687,309,11132,24.87,4.14,,56490
2000s,2000-2009,19,19,19,0,0,1.000,8959,292,10742,30.68,5.00,,56490
2010s,2010-2017,17,17,17,0,0,1.000,7466,264,8776,28.28,5.10,,56490
,56490
won the toss,1980-2017,80,32,47,1,0,0.680,16518,636,22088,25.97,4.48,,56490
lost the toss,1980-2017,80,47,32,1,0,1.468,16747,582,21543,28.77,4.66,,56490
,56490
won toss & batted,1980-2016,49,21,28,0,0,0.750,10771,395,14038,27.26,4.60,,56490
won toss & fielded,1981-2017,31,11,19,1,0,0.578,5747,241,8050,23.84,4.28,,56490
lost toss & sent in,1981-2017,31,19,11,1,0,1.727,7073,247,9074,28.63,4.67,,56490
lost toss & fielded,1980-2016,49,28,21,0,0,1.333,9674,335,12469,28.87,4.65,,56490
,56490
matches batting first,1980-2017,80,40,39,1,0,1.025,17844,642,23112,27.79,4.63,,56490
matches fielding first,1980-2017,80,39,40,1,0,0.975,15421,576,20519,26.77,4.50,,56490
,56490
1st match innings,1980-2017,80,40,39,1,0,1.025,17844,642,23112,27.79,4.63,,56490
2nd match innings,1980-2017,80,39,40,1,0,0.975,15421,576,20519,26.77,4.50,,56490
,56490
day match,1980-2016,36,36,36,0,0,1.000,14774,528,19625,27.98,4.51,,56490
day/night match,1986-2017,44,43,43,1,0,1.000,18491,690,24006,26.79,4.62,,56490
,56490
won match,1980-2017,79,79,0,0,0,-,17793,494,21329,36.01,5.00,,56490
lost match,1980-2017,79,0,79,0,0,0.000,15220,704,21770,21.61,4.19,,56490
tied match,1991-1991,1,0,0,1,0,0.000,252,20,532,12.60,2.84,,56490
,56490
won batting first,1980-2015,40,40,0,0,0,-,10311,303,11951,34.02,5.17,,56490
won fielding first,1981-2017,39,39,0,0,0,-,7482,191,9378,39.17,4.78,,56490
lost batting first,1981-2017,39,0,39,0,0,0.000,7407,329,10875,22.51,4.08,,56490
lost fielding first,1980-2015,40,0,40,0,0,0.000,7813,375,10895,20.83,4.30,,56490
tied batting first,1991-1991,1,0,0,1,0,0.000,126,10,286,12.60,2.64,,56490
tied fielding first,1991-1991,1,0,0,1,0,0.000,126,10,246,12.60,3.07,,56490
,56490
2 team series,2009-2017,12,12,12,0,0,1.000,5465,186,6355,29.38,5.15,,56490
3-4 team tournaments,1980-2015,62,61,61,1,0,1.000,25385,939,34185,27.03,4.45,,56490
5+ team tournaments,1992-2015,6,6,6,0,0,1.000,2415,93,3091,25.96,4.68,,56490
,56490
1st match in series,2009-2016,4,4,4,0,0,1.000,1691,55,1976,30.74,5.13,,56490
2nd match in series,2013-2014,2,2,2,0,0,1.000,789,34,945,23.20,5.00,,56490
3rd match in series,2017-2017,1,1,1,0,0,1.000,528,10,570,52.80,5.55,,56490
4th match in series,2010-2014,2,2,2,0,0,1.000,994,36,1113,27.61,5.35,,56490
5th match in series,2009-2010,2,2,2,0,0,1.000,962,34,1187,28.29,4.86,,56490
7th match in series,2011-2011,1,1,1,0,0,1.000,501,17,564,29.47,5.32,,56490
,56490
World Cup,1992-2015,6,6,6,0,0,1.000,2415,93,3091,25.96,4.68,,56490
Chappell-Hadlee,2009-2009,1,1,1,0,0,1.000,363,18,592,20.16,3.67,,56490
,56490
tournament finals,1987-2015,2,2,2,0,0,1.000,777,32,1076,24.28,4.33,,56490
preliminary matches,1980-2015,66,65,65,1,0,1.000,27023,1000,36200,27.02,4.47,,56490
overall,1979-2019,156,149,149,0,7,1.000,63194,2272,82400,27.81,4.60,Profile,56544
Afghanistan,2015-2015,1,0,1,0,0,0.000,111,7,218,15.85,3.05,,56544
Australia,1979-2019,131,86,39,0,6,2.205,28587,902,35358,31.69,4.85,,56544
England,1979-2018,33,16,16,0,1,1.000,6798,249,8898,27.30,4.58,,56544
India,1980-2019,20,5,14,0,1,0.357,3984,150,5265,26.56,4.54,,56544
New Zealand,1980-2016,29,7,19,0,3,0.368,5102,231,7377,22.08,4.14,,56544
Pakistan,1981-2017,21,6,15,0,0,0.400,3929,170,5647,23.11,4.17,,56544
South Africa,1992-2015,15,6,9,0,0,0.666,3157,101,3918,31.25,4.83,,56544
Sri Lanka,1985-2015,19,6,12,0,1,0.500,3983,133,4717,29.94,5.06,,56544
West Indies,1979-2015,39,15,22,0,2,0.681,6869,289,9909,23.76,4.15,,56544
Zimbabwe,1994-2004,4,2,2,0,0,1.000,674,40,1093,16.85,3.69,,56544
,56544
home,1979-2019,131,86,39,0,6,2.205,28587,902,35358,31.69,4.85,,56544
away,1979-2019,131,39,86,0,6,0.453,25529,1022,34118,24.97,4.48,,56544
neutral,1979-2015,25,24,24,0,1,1.000,9078,348,12924,26.08,4.21,,56544
,56544
1970s,1979-1979,6,5,5,0,1,1.000,2003,79,2908,25.35,4.13,,56544
1980s,1980-1989,55,53,53,0,2,1.000,20838,783,29605,26.61,4.22,,56544
1990s,1990-1999,40,40,40,0,0,1.000,15881,614,22241,25.86,4.28,,56544
2000s,2000-2009,32,31,31,0,1,1.000,14066,487,16380,28.88,5.15,,56544
2010s,2010-2019,23,20,20,0,3,1.000,10406,309,11266,33.67,5.54,,56544
,56544
won the toss,1979-2019,156,78,71,0,7,1.098,32800,1145,42111,28.64,4.67,,56544
lost the toss,1979-2019,156,71,78,0,7,0.910,30394,1127,40289,26.96,4.52,,56544
,56544
won toss & batted,1979-2019,104,58,42,0,4,1.380,24191,801,29870,30.20,4.85,,56544
won toss & fielded,1979-2018,52,20,29,0,3,0.689,8609,344,12241,25.02,4.21,,56544
lost toss & sent in,1979-2018,52,29,20,0,3,1.450,10449,403,14317,25.92,4.37,,56544
lost toss & fielded,1979-2019,104,42,58,0,4,0.724,19945,724,25972,27.54,4.60,,56544
,56544
matches batting first,1979-2019,156,87,62,0,7,1.403,34640,1204,44187,28.77,4.70,,56544
matches fielding first,1979-2019,156,62,87,0,7,0.712,28554,1068,38213,26.73,4.48,,56544
,56544
1st match innings,1979-2019,156,87,62,0,7,1.403,34640,1204,44187,28.77,4.70,,56544
2nd match innings,1979-2019,152,62,87,0,3,0.712,28554,1068,38213,26.73,4.48,,56544
,56544
day match,1979-1990,6,5,5,0,1,1.000,1644,60,2426,27.40,4.06,,56544
day/night match,1979-2019,150,144,144,0,6,1.000,61550,2212,79974,27.82,4.61,,56544
,56544
won match,1979-2019,149,149,0,0,0,-,33663,899,40779,37.44,4.95,,56544
lost match,1979-2019,149,0,149,0,0,0.000,28688,1335,40387,21.48,4.26,,56544
no result,1979-2015,7,0,0,0,7,0.000,843,38,1234,22.18,4.09,,56544
,56544
won batting first,1979-2019,87,87,0,0,0,-,21602,638,25513,33.85,5.08,,56544
won fielding first,1979-2016,62,62,0,0,0,-,12061,261,15266,46.21,4.74,,56544
lost batting first,1979-2016,62,0,62,0,0,0.000,12238,529,17514,23.13,4.19,,56544
lost fielding first,1979-2019,87,0,87,0,0,0.000,16450,806,22873,20.40,4.31,,56544
no result batting first,1979-2015,7,0,0,0,7,0.000,800,37,1160,21.62,4.13,,56544
no result fielding first,1979-2015,7,0,0,0,7,0.000,43,1,74,43.00,3.48,,56544
,56544
2 team series,1979-2019,20,16,16,0,4,1.000,8777,265,9651,33.12,5.45,,56544
3-4 team tournaments,1979-2015,123,121,121,0,2,1.000,49441,1840,66460,26.87,4.46,,56544
5+ team tournaments,1985-2015,13,12,12,0,1,1.000,4976,167,6289,29.79,4.74,,56544
,56544
only match in series,1983-1983,1,1,1,0,0,1.000,262,18,414,14.55,3.79,,56544
1st match in series,2016-2019,2,2,2,0,0,1.000,1122,32,1166,35.06,5.77,,56544
2nd match in series,1979-2010,5,3,3,0,2,1.000,1369,50,1675,27.38,4.90,,56544
3rd match in series,2009-2018,6,5,5,0,1,1.000,2844,86,3169,33.06,5.38,,56544
4th match in series,2013-2017,3,2,2,0,1,1.000,1297,40,1450,32.42,5.36,,56544
5th match in series,2014-2016,2,2,2,0,0,1.000,1216,25,1181,48.64,6.17,,56544
6th match in series,2011-2011,1,1,1,0,0,1.000,667,14,596,47.64,6.71,,56544
,56544
World Cup,1992-2015,9,9,9,0,0,1.000,3845,120,4542,32.04,5.07,,56544
Chappell-Hadlee,2004-2016,4,3,3,0,1,1.000,1685,57,1770,29.56,5.71,,56544
,56544
tournament finals,1980-2008,34,34,34,0,0,1.000,14005,494,18178,28.35,4.62,,56544
tournament cons. finals,1985-1985,1,1,1,0,0,1.000,277,13,524,21.30,3.17,,56544
tournament semi-finals,1985-2015,3,3,3,0,0,1.000,1458,42,1670,34.71,5.23,,56544
tournament quarter-finals,2015-2015,1,1,1,0,0,1.000,267,11,332,24.27,4.82,,56544
preliminary matches,1979-2015,97,94,94,0,3,1.000,38410,1447,52045,26.54,4.42,,56544
overall,1988-2005,10,9,9,0,1,1.000,3598,144,5191,24.98,4.15,Profile,56656
Bangladesh,1988-2005,10,1,8,0,1,0.125,1522,82,2576,18.56,3.54,,56656
England,2003-2003,1,1,0,0,0,-,144,3,153,48.00,5.64,,56656
India,1988-2004,2,2,0,0,0,-,345,9,456,38.33,4.53,,56656
New Zealand,2004-2004,1,1,0,0,0,-,224,10,296,22.40,4.54,,56656
Pakistan,1988-2002,2,2,0,0,0,-,486,13,569,37.38,5.12,,56656
West Indies,2002-2002,1,0,0,0,1,0.000,275,7,300,39.28,5.50,,56656
Zimbabwe,2001-2005,3,2,1,0,0,2.000,602,20,841,30.10,4.29,,56656
,56656
home,1988-2005,10,1,8,0,1,0.125,1522,82,2576,18.56,3.54,,56656
away,1988-2005,10,8,1,0,1,8.000,2076,62,2615,33.48,4.76,,56656
,56656
1980s,1988-1988,2,2,2,0,0,1.000,594,18,966,33.00,3.68,,56656
2000s,2001-2005,8,7,7,0,1,1.000,3004,126,4225,23.84,4.26,,56656
,56656
won the toss,1988-2005,10,7,2,0,1,3.500,1919,65,2545,29.52,4.52,,56656
lost the toss,1988-2005,10,2,7,0,1,0.285,1679,79,2646,21.25,3.80,,56656
,56656
won toss & batted,1988-2005,6,5,1,0,0,5.000,1334,47,1733,28.38,4.61,,56656
won toss & fielded,1988-2004,4,2,1,0,1,2.000,585,18,812,32.50,4.32,,56656
lost toss & sent in,1988-2004,4,1,2,0,1,0.500,775,33,1162,23.48,4.00,,56656
lost toss & fielded,1988-2005,6,1,5,0,0,0.200,904,46,1484,19.65,3.65,,56656
,56656
matches batting first,1988-2005,10,6,3,0,1,2.000,2109,80,2895,26.36,4.37,,56656
matches fielding first,1988-2005,10,3,6,0,1,0.500,1489,64,2296,23.26,3.89,,56656
,56656
1st match innings,1988-2005,10,6,3,0,1,2.000,2109,80,2895,26.36,4.37,,56656
2nd match innings,1988-2005,10,3,6,0,1,0.500,1489,64,2296,23.26,3.89,,56656
,56656
won match,1988-2005,9,9,0,0,0,-,1841,54,2328,34.09,4.74,,56656
lost match,1988-2005,9,0,9,0,0,0.000,1392,79,2461,17.62,3.39,,56656
no result,2002-2002,1,0,0,0,1,0.000,365,11,402,33.18,5.44,,56656
,56656
won batting first,1988-2005,6,6,0,0,0,-,1436,45,1765,31.91,4.88,,56656
won fielding first,1988-2003,3,3,0,0,0,-,405,9,563,45.00,4.31,,56656
lost batting first,1988-2003,3,0,3,0,0,0.000,398,28,830,14.21,2.87,,56656
lost fielding first,1988-2005,6,0,6,0,0,0.000,994,51,1631,19.49,3.65,,56656
no result batting first,2002-2002,1,0,0,0,1,0.000,275,7,300,39.28,5.50,,56656
no result fielding first,2002-2002,1,0,0,0,1,0.000,90,4,102,22.50,5.29,,56656
,56656
2 team series,2001-2005,8,7,7,0,1,1.000,3004,126,4225,23.84,4.26,,56656
3-4 team tournaments,1988-1988,2,2,2,0,0,1.000,594,18,966,33.00,3.68,,56656
,56656
1st match in series,2001-2004,6,5,5,0,1,1.000,2113,92,3055,22.96,4.14,,56656
2nd match in series,2005-2005,1,1,1,0,0,1.000,443,15,583,29.53,4.55,,56656
3rd match in series,2005-2005,1,1,1,0,0,1.000,448,19,587,23.57,4.57,,56656
,56656
Asia Cup,1988-1988,2,2,2,0,0,1.000,594,18,966,33.00,3.68,,56656
overall,2006-2018,19,19,19,0,0,1.000,7520,266,9774,28.27,4.61,Profile,56658
Australia,2006-2006,1,1,0,0,0,-,196,6,264,32.66,4.45,,56658
Bangladesh,2006-2018,19,12,7,0,0,1.714,3718,118,4735,31.50,4.71,,56658
England,2010-2016,3,2,1,0,0,2.000,787,21,885,37.47,5.33,,56658
Netherlands,2011-2011,1,0,1,0,0,0.000,160,10,278,16.00,3.45,,56658
New Zealand,2008-2008,1,1,0,0,0,-,249,7,300,35.57,4.98,,56658
Pakistan,2011-2011,1,1,0,0,0,-,177,10,277,17.70,3.83,,56658
Scotland,2006-2006,1,0,1,0,0,0.000,153,10,271,15.30,3.38,,56658
South Africa,2008-2015,2,1,1,0,0,1.000,348,10,461,34.80,4.52,,56658
Sri Lanka,2006-2006,1,1,0,0,0,-,309,7,300,44.14,6.18,,56658
West Indies,2011-2011,1,0,1,0,0,0.000,61,10,132,6.10,2.77,,56658
Zimbabwe,2009-2018,7,0,7,0,0,0.000,1362,57,1871,23.89,4.36,,56658
,56658
home,2006-2018,19,12,7,0,0,1.714,3718,118,4735,31.50,4.71,,56658
away,2006-2018,19,7,12,0,0,0.583,3802,148,5039,25.68,4.52,,56658
,56658
2000s,2006-2009,7,7,7,0,0,1.000,2551,104,3517,24.52,4.35,,56658
2010s,2010-2018,12,12,12,0,0,1.000,4969,162,6257,30.67,4.76,,56658
,56658
won the toss,2006-2018,19,10,9,0,0,1.111,3755,142,4957,26.44,4.54,,56658
lost the toss,2006-2018,19,9,10,0,0,0.900,3765,124,4817,30.36,4.68,,56658
,56658
won toss & batted,2006-2015,9,3,6,0,0,0.500,1610,79,2416,20.37,3.99,,56658
won toss & fielded,2006-2018,10,7,3,0,0,2.333,2145,63,2541,34.04,5.06,,56658
lost toss & sent in,2006-2018,10,3,7,0,0,0.428,2343,76,2801,30.82,5.01,,56658
lost toss & fielded,2006-2015,9,6,3,0,0,2.000,1422,48,2016,29.62,4.23,,56658
,56658
matches batting first,2006-2018,19,6,13,0,0,0.461,3953,155,5217,25.50,4.54,,56658
matches fielding first,2006-2018,19,13,6,0,0,2.166,3567,111,4557,32.13,4.69,,56658
,56658
1st match innings,2006-2018,19,6,13,0,0,0.461,3953,155,5217,25.50,4.54,,56658
2nd match innings,2006-2018,19,13,6,0,0,2.166,3567,111,4557,32.13,4.69,,56658
,56658
day match,2006-2011,10,10,10,0,0,1.000,3777,142,5201,26.59,4.35,,56658
day/night match,2011-2018,9,9,9,0,0,1.000,3743,124,4573,30.18,4.91,,56658
,56658
won match,2006-2018,19,19,0,0,0,-,3982,98,4684,40.63,5.10,,56658
lost match,2006-2018,19,0,19,0,0,0.000,3538,168,5090,21.05,4.17,,56658
,56658
won batting first,2006-2014,6,6,0,0,0,-,1551,43,1777,36.06,5.23,,56658
won fielding first,2006-2018,13,13,0,0,0,-,2431,55,2907,44.20,5.01,,56658
lost batting first,2006-2018,13,0,13,0,0,0.000,2402,112,3440,21.44,4.18,,56658
lost fielding first,2006-2014,6,0,6,0,0,0.000,1136,56,1650,20.28,4.13,,56658
,56658
2 team series,2006-2018,17,17,17,0,0,1.000,6742,234,8656,28.81,4.67,,56658
5+ team tournaments,2011-2011,2,2,2,0,0,1.000,778,32,1118,24.31,4.17,,56658
,56658
1st match in series,2006-2014,4,4,4,0,0,1.000,1531,58,2056,26.39,4.46,,56658
2nd match in series,2014-2018,2,2,2,0,0,1.000,930,27,1134,34.44,4.92,,56658
3rd match in series,2006-2018,8,8,8,0,0,1.000,3368,107,4094,31.47,4.93,,56658
4th match in series,2009-2009,1,1,1,0,0,1.000,93,14,220,6.64,2.53,,56658
5th match in series,2009-2010,2,2,2,0,0,1.000,820,28,1152,29.28,4.27,,56658
,56658
World Cup,2011-2011,2,2,2,0,0,1.000,778,32,1118,24.31,4.17,,56658
overall,1988-2005,58,57,57,0,1,1.000,25337,814,31264,31.12,4.86,Profile,56661
Australia,1998-1998,1,0,1,0,0,0.000,263,10,289,26.30,5.46,,56661
Bangladesh,1988-2005,32,3,29,0,0,0.103,6073,280,8913,21.68,4.08,,56661
England,1998-2003,3,2,1,0,0,2.000,603,13,703,46.38,5.14,,56661
India,1988-2004,20,12,7,0,1,1.714,4602,136,5276,33.83,5.23,,56661
Kenya,1999-1999,5,2,3,0,0,0.666,924,39,1339,23.69,4.14,,56661
New Zealand,1998-2004,4,3,1,0,0,3.000,846,29,1167,29.17,4.34,,56661
Pakistan,1988-2002,15,9,6,0,0,1.500,3557,84,3942,42.34,5.41,,56661
South Africa,1998-2003,8,6,1,0,1,6.000,1696,40,1897,42.40,5.36,,56661
Sri Lanka,1988-2000,10,6,4,0,0,1.500,1969,64,2389,30.76,4.94,,56661
West Indies,1998-2002,7,6,1,0,0,6.000,1932,44,2079,43.90,5.57,,56661
Zimbabwe,1998-2005,11,8,3,0,0,2.666,2872,75,3270,38.29,5.26,,56661
,56661
home,1988-2005,32,3,29,0,0,0.103,6073,280,8913,21.68,4.08,,56661
away,1988-2005,32,29,3,0,0,9.666,7649,170,8683,44.99,5.28,,56661
neutral,1988-2003,26,25,25,0,1,1.000,11615,364,13668,31.90,5.09,,56661
,56661
1980s,1988-1988,5,5,5,0,0,1.000,1793,67,2467,26.76,4.36,,56661
1990s,1998-1999,24,24,24,0,0,1.000,11139,344,13089,32.38,5.10,,56661
2000s,2000-2005,29,28,28,0,1,1.000,12405,403,15708,30.78,4.73,,56661
,56661
won the toss,1988-2005,58,35,22,0,1,1.590,13652,398,16059,34.30,5.10,,56661
lost the toss,1988-2005,58,22,35,0,1,0.628,11685,416,15205,28.08,4.61,,56661
,56661
won toss & batted,1998-2005,43,25,17,0,1,1.470,10737,308,12586,34.86,5.11,,56661
won toss & fielded,1988-2000,15,10,5,0,0,2.000,2915,90,3473,32.38,5.03,,56661
lost toss & sent in,1988-2000,15,5,10,0,0,0.500,3232,121,4083,26.71,4.74,,56661
lost toss & fielded,1998-2005,43,17,25,0,1,0.680,8453,295,11122,28.65,4.56,,56661
,56661
matches batting first,1988-2005,58,30,27,0,1,1.111,13969,429,16669,32.56,5.02,,56661
matches fielding first,1988-2005,58,27,30,0,1,0.900,11368,385,14595,29.52,4.67,,56661
,56661
1st match innings,1988-2005,58,30,27,0,1,1.111,13969,429,16669,32.56,5.02,,56661
2nd match innings,1988-2005,57,27,30,0,0,0.900,11368,385,14595,29.52,4.67,,56661
,56661
day match,1988-2005,12,12,12,0,0,1.000,4753,158,5914,30.08,4.82,,56661
day/night match,1998-2005,46,45,45,0,1,1.000,20584,656,25350,31.37,4.87,,56661
,56661
won match,1988-2005,57,57,0,0,0,-,13986,298,15416,46.93,5.44,,56661
lost match,1988-2005,57,0,57,0,0,0.000,11305,513,15745,22.03,4.30,,56661
no result,2003-2003,1,0,0,0,1,0.000,46,3,103,15.33,2.67,,56661
,56661
won batting first,1988-2005,30,30,0,0,0,-,8437,192,8814,43.94,5.74,,56661
won fielding first,1988-2005,27,27,0,0,0,-,5549,106,6602,52.34,5.04,,56661
lost batting first,1988-2005,27,0,27,0,0,0.000,5486,234,7752,23.44,4.24,,56661
lost fielding first,1988-2005,30,0,30,0,0,0.000,5819,279,7993,20.85,4.36,,56661
no result batting first,2003-2003,1,0,0,0,1,0.000,46,3,103,15.33,2.67,,56661
no result fielding first,2003-2003,1,0,0,0,1,0.000,0,0,0,-,-,,56661
,56661
2 team series,1999-2005,18,18,18,0,0,1.000,8042,263,10198,30.57,4.73,,56661
3-4 team tournaments,1988-2003,32,31,31,0,1,1.000,13364,435,16612,30.72,4.82,,56661
5+ team tournaments,1998-1998,8,8,8,0,0,1.000,3931,116,4454,33.88,5.29,,56661
,56661
only match in series,1999-1999,1,1,1,0,0,1.000,434,17,545,25.52,4.77,,56661
1st match in series,1999-2005,2,2,2,0,0,1.000,991,29,1189,34.17,5.00,,56661
2nd match in series,1999-2004,7,7,7,0,0,1.000,3041,106,3966,28.68,4.60,,56661
3rd match in series,2001-2004,6,6,6,0,0,1.000,2740,80,3422,34.25,4.80,,56661
4th match in series,2005-2005,1,1,1,0,0,1.000,436,19,584,22.94,4.47,,56661
5th match in series,2005-2005,1,1,1,0,0,1.000,400,12,492,33.33,4.87,,56661
,56661
Asia Cup,1988-2000,12,12,12,0,0,1.000,4981,155,6310,32.13,4.73,,56661
ICC Champions Trophy,1998-1998,8,8,8,0,0,1.000,3931,116,4454,33.88,5.29,,56661
,56661
tournament finals,1988-2003,8,7,7,0,1,1.000,3295,97,3820,33.96,5.17,,56661
tournament semi-finals,1998-1998,2,2,2,0,0,1.000,859,26,958,33.03,5.37,,56661
tournament quarter-finals,1998-1998,4,4,4,0,0,1.000,2061,62,2317,33.24,5.33,,56661
preliminary quarter-finals,1998-1998,1,1,1,0,0,1.000,518,12,600,43.16,5.18,,56661
preliminary matches,1988-2003,25,25,25,0,0,1.000,10562,354,13371,29.83,4.73,,56661
overall,2006-2014,10,10,10,0,0,1.000,4779,147,5649,32.51,5.07,Profile,56667
Afghanistan,2014-2014,2,1,1,0,0,1.000,430,16,584,26.87,4.41,,56667
Australia,2006-2006,2,2,0,0,0,-,377,6,436,62.83,5.18,,56667
Bangladesh,2006-2014,7,3,4,0,0,0.750,1585,56,1950,28.30,4.87,,56667
India,2014-2014,2,1,1,0,0,1.000,544,13,594,41.84,5.49,,56667
Kenya,2006-2006,2,0,2,0,0,0.000,443,19,596,23.31,4.45,,56667
New Zealand,2013-2013,1,0,1,0,0,0.000,307,5,300,61.40,6.14,,56667
Pakistan,2014-2014,2,1,1,0,0,1.000,532,18,593,29.55,5.38,,56667
Sri Lanka,2014-2014,2,2,0,0,0,-,561,14,596,40.07,5.64,,56667
,56667
home,2006-2014,7,3,4,0,0,0.750,1585,56,1950,28.30,4.87,,56667
away,2006-2014,7,4,3,0,0,1.333,1661,40,1926,41.52,5.17,,56667
neutral,2014-2014,3,3,3,0,0,1.000,1533,51,1773,30.05,5.18,,56667
,56667
2000s,2006-2006,4,4,4,0,0,1.000,1595,58,2099,27.50,4.55,,56667
2010s,2013-2014,6,6,6,0,0,1.000,3184,89,3550,35.77,5.38,,56667
,56667
won the toss,2006-2014,10,6,4,0,0,1.500,2385,78,2887,30.57,4.95,,56667
lost the toss,2006-2014,10,4,6,0,0,0.666,2394,69,2762,34.69,5.20,,56667
,56667
